customer_id,age,age_segment,annual_income,income_segment,credit_score,credit_score_segment,employment_years,account_tenure,loan_amount,interest_rate,credit_utilization,utilization_segment,late_payments,missed_payments_6m,payment_history_score,payment_history_segment,transaction_count,avg_monthly_spend,monthly_debt_payment,dti,dti_segment,default,default_probability,risk_score,ml_risk_tier
C03101,38,36-50,128953,High Income,622,Fair,38,15,127000,4.8,79.1,High Utilization,3,3,55,Weak,51,4739.45,5492.32,51.11,High DTI,1,0.82131365,82.13,High Risk
C03102,26,26-35,75935,Middle Income,698,Good,40,13,34500,10.75,53.11,Moderate Utilization,4,2,60,Moderate,126,6722.18,1824.34,28.83,Moderate DTI,1,0.454967988,45.5,Medium Risk
C03103,67,66-75,102076,Upper-Middle Income,638,Fair,12,13,140800,10.19,73.94,High Utilization,8,3,30,Weak,77,5685.03,3975.01,46.73,High DTI,0,0.855962422,85.6,High Risk
C03104,24,18-25,128446,High Income,748,Very Good,28,19,81600,9.41,32.01,Moderate Utilization,6,1,60,Moderate,44,5641.14,1228.8,11.48,Low DTI,1,0.168944597,16.89,Low Risk
C03105,63,51-65,70260,Middle Income,636,Fair,4,0,29500,12.68,61.56,Moderate Utilization,8,2,40,Weak,36,6620.46,2579.71,44.06,High DTI,1,0.801199372,80.12,High Risk
C03106,21,18-25,93173,Upper-Middle Income,650,Fair,25,0,36300,3.79,52.82,Moderate Utilization,4,3,50,Weak,108,4118.66,4257.23,54.83,High DTI,1,0.78244519,78.24,High Risk
C03107,31,26-35,41930,Low Income,589,Fair,23,16,6200,3.54,77.96,High Utilization,0,0,100,Strong,71,8944.69,1581.11,45.25,High DTI,1,0.677608093,67.76,High Risk
C03108,37,36-50,146368,High Income,713,Good,17,10,216300,6.7,23.92,Low Utilization,5,3,45,Weak,39,2291.39,3037.14,24.9,Moderate DTI,1,0.301855731,30.19,Medium Risk
C03109,72,66-75,80499,Upper-Middle Income,526,Poor,7,10,116300,14.82,77.01,High Utilization,8,3,30,Weak,55,7401.34,3743.87,55.81,High DTI,1,0.93067673,93.07,High Risk
C03110,36,36-50,114103,Upper-Middle Income,655,Fair,2,4,60600,11.92,53.12,Moderate Utilization,9,2,35,Weak,51,5549.31,3528.64,37.11,Moderate DTI,1,0.698478572,69.85,High Risk
C03111,54,51-65,47145,Low Income,652,Fair,35,13,54800,3.93,66.03,Moderate Utilization,9,3,25,Weak,48,5124.6,278.16,7.08,Low DTI,1,0.499527557,49.95,Medium Risk
C03112,62,51-65,112454,Upper-Middle Income,695,Good,37,0,95100,8.49,71.98,High Utilization,0,0,100,Strong,21,984.82,3063.43,32.69,Moderate DTI,1,0.441318096,44.13,Medium Risk
C03113,51,51-65,84524,Upper-Middle Income,790,Very Good,15,2,54900,12.77,45.95,Moderate Utilization,1,1,85,Strong,5,1119.9,1354.5,19.23,Low DTI,0,0.209912347,20.99,Low Risk
C03114,26,26-35,130271,High Income,602,Fair,8,16,48500,8.04,74.92,High Utilization,7,3,35,Weak,21,3180.49,6110.8,56.29,High DTI,1,0.89027952,89.03,High Risk
C03115,28,26-35,117295,Upper-Middle Income,714,Good,11,12,44100,11.89,25.87,Low Utilization,9,2,35,Weak,87,5423.23,2047.78,20.95,Moderate DTI,0,0.333913859,33.39,Medium Risk
C03116,36,36-50,58879,Middle Income,604,Fair,26,5,87700,9.6,59.16,Moderate Utilization,5,3,45,Weak,73,4991.32,2618.15,53.36,High DTI,0,0.8264692,82.65,High Risk
C03117,63,51-65,139996,High Income,558,Poor,11,7,198600,10.48,81.63,High Utilization,0,0,100,Strong,106,8986,6753.64,57.89,High DTI,1,0.811751894,81.18,High Risk
C03118,59,51-65,114043,Upper-Middle Income,778,Very Good,6,15,148000,3.71,17.06,Low Utilization,2,2,70,Moderate,8,8473.69,525.55,5.53,Low DTI,0,0.093920909,9.39,Low Risk
C03119,49,36-50,120076,High Income,530,Poor,29,0,163700,11.57,89.57,High Utilization,10,0,50,Weak,106,5223.1,5908.74,59.05,High DTI,1,0.931423097,93.14,High Risk
C03120,45,36-50,91721,Upper-Middle Income,594,Fair,19,0,55600,3.24,83.25,High Utilization,3,2,65,Moderate,106,2920.11,3292.78,43.08,High DTI,1,0.804426255,80.44,High Risk
C03121,68,66-75,43418,Low Income,727,Good,32,9,12800,11.9,47.73,Moderate Utilization,7,1,55,Weak,65,9842.55,213.47,5.9,Low DTI,0,0.257067354,25.71,Low Risk
C03122,66,66-75,129266,High Income,600,Fair,17,5,85800,6.08,42.16,Moderate Utilization,8,3,30,Weak,12,6919.77,5212.65,48.39,High DTI,1,0.782229706,78.22,High Risk
C03123,30,26-35,45757,Low Income,579,Poor,15,10,29000,14.65,71.93,High Utilization,9,2,35,Weak,115,8773.82,1351.74,35.45,Moderate DTI,0,0.803986129,80.4,High Risk
C03124,42,36-50,42456,Low Income,822,Excellent,27,10,16900,7.56,19.13,Low Utilization,0,0,100,Strong,98,6046.94,536.36,15.16,Low DTI,0,0.080996011,8.1,Low Risk
C03125,59,51-65,101468,Upper-Middle Income,598,Fair,27,13,149700,8.79,62,Moderate Utilization,10,2,30,Weak,143,1613.87,2490.19,29.45,Moderate DTI,1,0.696704286,69.67,High Risk
C03126,40,36-50,138889,High Income,647,Fair,20,11,57200,8.61,50.28,Moderate Utilization,8,1,50,Weak,32,3071.66,4287.04,37.04,Moderate DTI,1,0.597338139,59.73,Medium Risk
C03127,42,36-50,99117,Upper-Middle Income,700,Good,9,18,87000,7.17,55.57,Moderate Utilization,9,1,45,Weak,99,7877.44,3301.42,39.97,Moderate DTI,0,0.657528716,65.75,High Risk
C03128,31,26-35,92868,Upper-Middle Income,794,Very Good,8,20,68200,4.19,48.61,Moderate Utilization,1,1,85,Strong,122,2132.14,1340.39,17.32,Low DTI,1,0.187383641,18.74,Low Risk
C03129,25,18-25,128994,High Income,705,Good,30,9,38100,4.31,31.85,Moderate Utilization,5,2,55,Weak,116,8532.94,3344.17,31.11,Moderate DTI,0,0.388559982,38.86,Medium Risk
C03130,29,26-35,145356,High Income,644,Fair,36,4,158100,13.03,49.37,Moderate Utilization,10,3,20,Weak,75,1983.35,4530.26,37.4,Moderate DTI,1,0.70436313,70.44,High Risk
C03131,43,36-50,95739,Upper-Middle Income,818,Excellent,34,8,81800,10.02,14.35,Low Utilization,6,2,50,Weak,95,7113.74,522.58,6.55,Low DTI,1,0.112779721,11.28,Low Risk
C03132,36,36-50,47209,Low Income,604,Fair,9,3,14300,12.85,73.12,High Utilization,8,3,30,Weak,80,6391.2,1808.5,45.97,High DTI,1,0.874041422,87.4,High Risk
C03133,74,66-75,145068,High Income,567,Poor,17,4,154500,11.39,90.3,High Utilization,2,1,80,Strong,105,8592.19,6240.34,51.62,High DTI,1,0.85139293,85.14,High Risk
C03134,21,18-25,84501,Upper-Middle Income,644,Fair,21,13,92100,10.79,75.14,High Utilization,2,2,70,Moderate,92,5429.88,3143.44,44.64,High DTI,1,0.718829584,71.88,High Risk
C03135,25,18-25,136500,High Income,738,Good,28,15,87300,3.55,44.57,Moderate Utilization,2,0,90,Strong,110,3919.9,2917.69,25.65,Moderate DTI,1,0.233152233,23.32,Low Risk
C03136,68,66-75,117214,Upper-Middle Income,674,Good,18,13,107800,12.73,68.32,Moderate Utilization,9,1,45,Weak,148,6078.55,2265.16,23.19,Moderate DTI,0,0.583836918,58.38,Medium Risk
C03137,66,66-75,43389,Low Income,685,Good,1,12,28700,3.79,59.95,Moderate Utilization,9,1,45,Weak,86,2286.8,851.15,23.54,Moderate DTI,1,0.553954457,55.4,Medium Risk
C03138,32,26-35,61692,Middle Income,570,Poor,6,5,39900,11.62,64.73,Moderate Utilization,9,1,45,Weak,73,8701.94,2862.51,55.68,High DTI,1,0.878993511,87.9,High Risk
C03139,74,66-75,32334,Low Income,643,Fair,14,6,24200,5.2,46.3,Moderate Utilization,6,0,70,Moderate,108,9987.41,1070.52,39.73,Moderate DTI,1,0.59230126,59.23,Medium Risk
C03140,33,26-35,124547,High Income,716,Good,26,13,69700,5.7,50.04,Moderate Utilization,1,1,85,Strong,41,6785.09,1464.47,14.11,Low DTI,0,0.207146203,20.71,Low Risk
C03141,55,51-65,31303,Low Income,589,Fair,8,15,32100,4.33,56.06,Moderate Utilization,9,2,35,Weak,131,6223.63,1413.59,54.19,High DTI,1,0.859992178,86,High Risk
C03142,45,36-50,68771,Middle Income,690,Good,24,10,85900,7.99,72.87,High Utilization,9,3,25,Weak,150,7207.76,1801.23,31.43,Moderate DTI,1,0.75201065,75.2,High Risk
C03143,46,36-50,75785,Middle Income,595,Fair,38,4,29000,11.21,53.38,Moderate Utilization,10,2,30,Weak,97,8292.84,3051.61,48.32,High DTI,1,0.824770867,82.48,High Risk
C03144,73,66-75,60414,Middle Income,762,Very Good,35,16,58700,5.4,73.28,High Utilization,0,0,100,Strong,5,2056.33,638.37,12.68,Low DTI,0,0.222357738,22.24,Low Risk
C03145,65,51-65,49934,Low Income,731,Good,21,4,52600,6.6,32.57,Moderate Utilization,0,0,100,Strong,132,5971.55,935.43,22.48,Moderate DTI,0,0.184226714,18.42,Low Risk
C03146,55,51-65,59834,Middle Income,588,Fair,21,5,79800,10.66,78.8,High Utilization,0,0,100,Strong,101,1171.4,2109.15,42.3,High DTI,1,0.65729288,65.73,High Risk
C03147,51,51-65,45670,Low Income,715,Good,6,1,32000,14.9,22.61,Low Utilization,1,0,95,Strong,37,4310.59,1007.78,26.48,Moderate DTI,0,0.194821577,19.48,Low Risk
C03148,58,51-65,133474,High Income,641,Fair,21,15,121500,11.36,73.2,High Utilization,1,1,85,Strong,114,5017.71,5542.51,49.83,High DTI,0,0.701810341,70.18,High Risk
C03149,70,66-75,78528,Middle Income,788,Very Good,17,17,71100,14.57,66.79,Moderate Utilization,2,1,80,Strong,9,5234.19,503.89,7.7,Low DTI,1,0.216666978,21.67,Low Risk
C03150,30,26-35,127276,High Income,694,Good,26,2,43100,6.7,44.83,Moderate Utilization,7,1,55,Weak,140,8222.35,2294.15,21.63,Moderate DTI,0,0.391553303,39.16,Medium Risk
C03151,55,51-65,70029,Middle Income,522,Poor,23,19,56700,4.21,80.95,High Utilization,7,0,65,Moderate,108,7829.19,3289.03,56.36,High DTI,1,0.884712749,88.47,High Risk
C03152,70,66-75,59302,Middle Income,752,Very Good,3,17,30100,13.37,39.39,Moderate Utilization,4,2,60,Moderate,59,8323.25,330.61,6.69,Low DTI,0,0.198369133,19.84,Low Risk
C03153,39,36-50,121169,High Income,742,Very Good,27,15,180400,7.93,18.02,Low Utilization,8,3,30,Weak,122,2781.79,950.17,9.41,Low DTI,1,0.192003961,19.2,Low Risk
C03154,58,51-65,112905,Upper-Middle Income,619,Fair,14,6,53800,8.46,89.74,High Utilization,2,2,70,Moderate,35,1227.51,5131.53,54.54,High DTI,0,0.858872524,85.89,High Risk
C03155,44,36-50,48200,Low Income,753,Very Good,1,19,19000,11.72,32.38,Moderate Utilization,3,3,55,Weak,117,7306.97,1625.14,40.46,High DTI,0,0.469242363,46.92,Medium Risk
C03156,19,18-25,56885,Middle Income,578,Poor,36,4,8800,11.76,78.61,High Utilization,7,2,45,Weak,42,7307.09,1182.26,24.94,Moderate DTI,0,0.710635402,71.06,High Risk
C03157,71,66-75,133317,High Income,644,Fair,16,8,34900,4.1,33.04,Moderate Utilization,8,1,50,Weak,120,9227.83,4016.17,36.15,Moderate DTI,1,0.540280031,54.03,Medium Risk
C03158,53,51-65,134265,High Income,775,Very Good,24,16,184000,8.06,46.11,Moderate Utilization,4,1,70,Moderate,14,9571.97,651.19,5.82,Low DTI,0,0.159105576,15.91,Low Risk
C03159,20,18-25,108731,Upper-Middle Income,783,Very Good,11,12,67500,11.01,56.93,Moderate Utilization,5,1,65,Moderate,119,1388.63,846.29,9.34,Low DTI,0,0.228290773,22.83,Low Risk
C03160,50,36-50,146690,High Income,687,Good,28,2,173300,9.55,27.04,Low Utilization,7,3,35,Weak,66,3709.85,5126.82,41.94,High DTI,1,0.564238134,56.42,Medium Risk
C03161,29,26-35,55788,Middle Income,596,Fair,38,20,38300,6.48,88.71,High Utilization,0,0,100,Strong,9,569.88,2294.28,49.35,High DTI,1,0.717381315,71.74,High Risk
C03162,56,51-65,122589,High Income,639,Fair,2,9,18200,14.16,79.42,High Utilization,10,2,30,Weak,91,3962.88,2486.51,24.34,Moderate DTI,1,0.735559816,73.56,High Risk
C03163,52,51-65,46023,Low Income,645,Fair,7,14,45600,14.65,78.89,High Utilization,0,0,100,Strong,58,3018.13,1516.46,39.54,Moderate DTI,0,0.592306916,59.23,Medium Risk
C03164,45,36-50,115159,Upper-Middle Income,732,Good,17,18,135200,4.69,47.8,Moderate Utilization,1,1,85,Strong,94,3484.64,4704.25,49.02,High DTI,1,0.493019747,49.3,Medium Risk
C03165,39,36-50,79036,Middle Income,588,Fair,11,4,96700,9.49,58.81,Moderate Utilization,7,3,35,Weak,105,5614.18,3271.43,49.67,High DTI,1,0.841660987,84.17,High Risk
C03166,40,36-50,118624,Upper-Middle Income,535,Poor,29,14,112000,13.75,86.75,High Utilization,7,0,65,Moderate,137,8268.48,5715.7,57.82,High DTI,1,0.894965428,89.5,High Risk
C03167,62,51-65,70964,Middle Income,592,Fair,11,9,47300,5.12,46.17,Moderate Utilization,3,0,85,Strong,86,4760.9,3050.86,51.59,High DTI,1,0.645496737,64.55,High Risk
C03168,21,18-25,64852,Middle Income,705,Good,29,4,96300,12.75,73.47,High Utilization,5,0,75,Moderate,102,4521.62,1245.7,23.05,Moderate DTI,1,0.457278741,45.73,Medium Risk
C03169,44,36-50,55163,Middle Income,589,Fair,5,13,77900,10.78,82.07,High Utilization,10,2,30,Weak,107,4378.61,1957.83,42.59,High DTI,1,0.876338819,87.63,High Risk
C03170,58,51-65,101859,Upper-Middle Income,637,Fair,27,12,42600,10.9,64.7,Moderate Utilization,9,1,45,Weak,23,9495.85,3101.61,36.54,Moderate DTI,0,0.713391492,71.34,High Risk
C03171,56,51-65,100074,Upper-Middle Income,673,Good,4,19,115500,14.45,47.67,Moderate Utilization,1,1,85,Strong,136,675.62,4724.33,56.65,High DTI,1,0.613782995,61.38,High Risk
C03172,26,26-35,39174,Low Income,658,Fair,7,2,53300,7.47,66.04,Moderate Utilization,7,0,65,Moderate,122,6697.32,743.98,22.79,Moderate DTI,0,0.525132399,52.51,Medium Risk
C03173,66,66-75,55933,Middle Income,656,Fair,32,3,34600,13.42,67.68,Moderate Utilization,6,0,70,Moderate,34,9534.34,545.81,11.71,Low DTI,0,0.396198862,39.62,Medium Risk
C03174,75,66-75,32974,Low Income,753,Very Good,21,10,38600,11.98,28.11,Low Utilization,0,0,100,Strong,116,1912.75,1127.99,41.05,High DTI,0,0.277465625,27.75,Low Risk
C03175,29,26-35,106516,Upper-Middle Income,756,Very Good,37,16,152500,3.1,53.88,Moderate Utilization,1,0,95,Strong,33,9449.05,2201.33,24.8,Moderate DTI,1,0.245073759,24.51,Low Risk
C03176,35,26-35,66621,Middle Income,645,Fair,1,18,74800,3.02,66.11,Moderate Utilization,10,1,40,Weak,36,9378.61,1028.18,18.52,Low DTI,1,0.572150159,57.22,Medium Risk
C03177,47,36-50,97879,Upper-Middle Income,695,Good,16,17,78200,11.45,58.63,Moderate Utilization,10,0,50,Weak,126,6678.65,1725.93,21.16,Moderate DTI,1,0.466473215,46.65,Medium Risk
C03178,42,36-50,109722,Upper-Middle Income,750,Very Good,9,0,75100,3.94,16.47,Low Utilization,0,0,100,Strong,142,8844.45,894.23,9.78,Low DTI,0,0.082626948,8.26,Low Risk
C03179,59,51-65,102638,Upper-Middle Income,639,Fair,17,0,36700,10.75,57.62,Moderate Utilization,10,2,30,Weak,123,9953.71,1386.47,16.21,Low DTI,0,0.579148028,57.91,Medium Risk
C03180,48,36-50,42013,Low Income,638,Fair,22,0,61000,14.27,39.76,Moderate Utilization,3,1,75,Moderate,68,5515.89,2018.72,57.66,High DTI,1,0.685389256,68.54,High Risk
C03181,59,51-65,86048,Upper-Middle Income,614,Fair,22,2,113200,13.54,62.85,Moderate Utilization,7,1,55,Weak,83,8121.92,2895.52,40.38,High DTI,1,0.730388617,73.04,High Risk
C03182,35,26-35,73560,Middle Income,635,Fair,12,20,65800,13.67,64.32,Moderate Utilization,0,0,100,Strong,53,8244.73,3200.47,52.21,High DTI,1,0.631297103,63.13,High Risk
C03183,66,66-75,56925,Middle Income,781,Very Good,37,11,57500,10.8,20.4,Low Utilization,5,2,55,Weak,94,4140.09,856.25,18.05,Low DTI,0,0.191661012,19.17,Low Risk
C03184,75,66-75,86278,Upper-Middle Income,709,Good,5,3,33400,4.86,70.51,High Utilization,4,3,50,Weak,23,1776.76,1608.37,22.37,Moderate DTI,1,0.564864947,56.49,Medium Risk
C03185,32,26-35,115660,Upper-Middle Income,657,Fair,11,3,58000,14.41,46.66,Moderate Utilization,3,2,65,Moderate,47,9738.7,1333.95,13.84,Low DTI,0,0.31456622,31.46,Medium Risk
C03186,43,36-50,38244,Low Income,668,Fair,30,16,36100,6,80.21,High Utilization,4,3,50,Weak,47,5223.41,1138.72,35.73,Moderate DTI,0,0.730252199,73.03,High Risk
C03187,68,66-75,65112,Middle Income,718,Good,9,13,28700,9.15,64.57,Moderate Utilization,4,0,80,Strong,86,5583.76,1253.41,23.1,Moderate DTI,1,0.399158429,39.92,Medium Risk
C03188,63,51-65,76268,Middle Income,750,Very Good,34,2,64300,12.86,17.02,Low Utilization,8,3,30,Weak,59,8344,578.37,9.1,Low DTI,0,0.218708418,21.87,Low Risk
C03189,42,36-50,75620,Middle Income,729,Good,28,13,78400,14.55,50.23,Moderate Utilization,0,0,100,Strong,74,9474.93,1663.64,26.4,Moderate DTI,1,0.257635581,25.76,Low Risk
C03190,38,36-50,66350,Middle Income,655,Fair,30,4,50300,6.09,45.36,Moderate Utilization,5,0,75,Moderate,91,4603.06,2866.87,51.85,High DTI,1,0.634510484,63.45,High Risk
C03191,54,51-65,136296,High Income,708,Good,14,20,73100,5.46,29.29,Low Utilization,4,1,70,Moderate,59,8868.68,1803.65,15.88,Low DTI,0,0.193738565,19.37,Low Risk
C03192,59,51-65,122756,High Income,626,Fair,19,5,93900,8.53,84.29,High Utilization,0,0,100,Strong,64,7090.97,5708.15,55.8,High DTI,1,0.777651472,77.77,High Risk
C03193,58,51-65,121219,High Income,798,Very Good,38,3,158900,11.78,23.17,Low Utilization,1,0,95,Strong,119,3297.08,2081.94,20.61,Moderate DTI,0,0.115556818,11.56,Low Risk
C03194,70,66-75,86987,Upper-Middle Income,587,Fair,30,0,47800,3.31,78.17,High Utilization,5,1,65,Moderate,8,3958.94,3351.9,46.24,High DTI,0,0.811255732,81.13,High Risk
C03195,18,18-25,62584,Middle Income,538,Poor,4,10,13400,7.12,71.52,High Utilization,5,3,45,Weak,70,9366.36,2779.25,53.29,High DTI,1,0.888235904,88.82,High Risk
C03196,40,36-50,34648,Low Income,688,Good,7,20,8200,14.28,41.11,Moderate Utilization,4,0,80,Strong,110,9795.05,311.83,10.8,Low DTI,1,0.199879349,19.99,Low Risk
C03197,74,66-75,132822,High Income,761,Very Good,9,4,48200,7.26,41.42,Moderate Utilization,5,1,65,Moderate,19,6307.82,562.28,5.08,Low DTI,0,0.180997582,18.1,Low Risk
C03198,26,26-35,125381,High Income,722,Good,15,20,80100,11.88,53.04,Moderate Utilization,3,2,65,Moderate,38,4832.4,4206.53,40.26,High DTI,1,0.514905281,51.49,Medium Risk
C03199,23,18-25,58490,Middle Income,579,Poor,8,4,49700,13.67,45.52,Moderate Utilization,5,2,55,Weak,117,7395,2349.35,48.2,High DTI,1,0.733788753,73.38,High Risk
C03200,60,51-65,127417,High Income,698,Good,31,14,14600,10.26,58.9,Moderate Utilization,7,3,35,Weak,107,797.18,1514.14,14.26,Low DTI,0,0.437917068,43.79,Medium Risk
C03201,69,66-75,92562,Upper-Middle Income,765,Very Good,16,1,123300,11.78,27.82,Low Utilization,4,1,70,Moderate,16,4212.56,1771.79,22.97,Moderate DTI,0,0.231145143,23.11,Low Risk
C03202,71,66-75,56473,Middle Income,664,Fair,38,4,66100,4.64,52,Moderate Utilization,10,0,50,Weak,63,7885.87,1243.82,26.43,Moderate DTI,1,0.534361819,53.44,Medium Risk
C03203,45,36-50,130315,High Income,741,Very Good,4,5,116200,14.66,43.47,Moderate Utilization,1,0,95,Strong,96,7438.31,2356.53,21.7,Moderate DTI,0,0.217192286,21.72,Low Risk
C03204,34,26-35,107491,Upper-Middle Income,654,Fair,13,7,19900,14.02,35.74,Moderate Utilization,7,1,55,Weak,114,2050.75,1693.88,18.91,Low DTI,0,0.328445545,32.84,Medium Risk
C03205,59,51-65,69044,Middle Income,690,Good,34,2,54300,7.32,29.68,Low Utilization,10,2,30,Weak,88,864.31,542,9.42,Low DTI,0,0.294635025,29.46,Low Risk
C03206,49,36-50,102585,Upper-Middle Income,724,Good,13,8,14200,12.65,42.11,Moderate Utilization,4,1,70,Moderate,31,6382.89,1178.87,13.79,Low DTI,0,0.234940804,23.49,Low Risk
C03207,70,66-75,143350,High Income,634,Fair,9,14,142700,3.12,57.76,Moderate Utilization,9,1,45,Weak,31,1409.68,1644.94,13.77,Low DTI,0,0.437405465,43.74,Medium Risk
C03208,73,66-75,115478,Upper-Middle Income,665,Fair,33,2,100600,5.33,60.03,Moderate Utilization,5,1,65,Moderate,25,2214.94,2808.04,29.18,Moderate DTI,1,0.516676703,51.67,Medium Risk
C03209,38,36-50,53770,Middle Income,670,Good,7,0,17400,9.34,81.34,High Utilization,4,3,50,Weak,98,571.26,1413.25,31.54,Moderate DTI,1,0.725699549,72.57,High Risk
C03210,30,26-35,142975,High Income,717,Good,38,0,185200,4.71,17.11,Low Utilization,7,3,35,Weak,43,9347.83,2044.54,17.16,Low DTI,0,0.260677249,26.07,Low Risk
C03211,53,51-65,63686,Middle Income,669,Fair,39,14,51600,10,77.62,High Utilization,3,3,55,Weak,148,8169.37,1489.19,28.06,Moderate DTI,0,0.637328121,63.73,High Risk
C03212,57,51-65,139888,High Income,728,Good,16,17,141200,10.06,34.55,Moderate Utilization,9,3,25,Weak,146,2410.59,2681.19,23,Moderate DTI,0,0.414882676,41.49,Medium Risk
C03213,59,51-65,48083,Low Income,608,Fair,26,7,8100,14.68,43.88,Moderate Utilization,2,1,80,Strong,33,3104.33,1937.34,48.35,High DTI,0,0.59961194,59.96,Medium Risk
C03214,51,51-65,109179,Upper-Middle Income,695,Good,27,12,74400,12.15,33.93,Moderate Utilization,5,1,65,Moderate,13,1091.38,1716.84,18.87,Low DTI,0,0.24249367,24.25,Low Risk
C03215,21,18-25,108511,Upper-Middle Income,534,Poor,40,12,115100,3.8,77.77,High Utilization,6,1,60,Moderate,80,9155.25,5009.59,55.4,High DTI,1,0.869835461,86.98,High Risk
C03216,73,66-75,47806,Low Income,570,Poor,3,17,42900,11.29,91.91,High Utilization,4,3,50,Weak,118,8009.65,2229.35,55.96,High DTI,1,0.923805301,92.38,High Risk
C03217,59,51-65,85657,Upper-Middle Income,774,Very Good,26,14,79000,3.5,49.21,Moderate Utilization,1,0,95,Strong,21,1492.06,1514.7,21.22,Moderate DTI,0,0.198858097,19.89,Low Risk
C03218,29,26-35,95186,Upper-Middle Income,779,Very Good,11,4,105700,6.85,46.09,Moderate Utilization,6,1,60,Moderate,124,636.74,398.19,5.02,Low DTI,0,0.187731102,18.77,Low Risk
C03219,52,51-65,117634,Upper-Middle Income,716,Good,4,12,165700,13.77,27.11,Low Utilization,2,0,90,Strong,30,2192.27,859.71,8.77,Low DTI,0,0.104562805,10.46,Low Risk
C03220,68,66-75,84371,Upper-Middle Income,710,Good,8,13,24600,9.7,38.21,Moderate Utilization,9,2,35,Weak,81,7647.24,1543.29,21.95,Moderate DTI,0,0.439662389,43.97,Medium Risk
C03221,30,26-35,52434,Middle Income,661,Fair,30,3,76700,11.5,65.24,Moderate Utilization,4,3,50,Weak,79,4757.58,921.96,21.1,Moderate DTI,1,0.532579855,53.26,Medium Risk
C03222,47,36-50,119150,Upper-Middle Income,750,Very Good,10,17,166100,5.67,24.58,Low Utilization,1,1,85,Strong,70,4604.13,2139.74,21.55,Moderate DTI,1,0.153745338,15.37,Low Risk
C03223,33,26-35,79950,Middle Income,628,Fair,9,4,39700,13.89,40.93,Moderate Utilization,5,3,45,Weak,73,889.72,3716.34,55.78,High DTI,1,0.764402734,76.44,High Risk
C03224,49,36-50,44062,Low Income,560,Poor,12,10,20700,6.32,69.86,Moderate Utilization,8,0,60,Moderate,133,6723.27,1830.41,49.85,High DTI,1,0.83419448,83.42,High Risk
C03225,69,66-75,43748,Low Income,685,Good,8,6,11000,3.27,51.22,Moderate Utilization,4,1,70,Moderate,47,5939.23,2105.74,57.76,High DTI,0,0.741788737,74.18,High Risk
C03226,22,18-25,138319,High Income,644,Fair,35,8,121700,3.65,56.37,Moderate Utilization,8,2,40,Weak,125,1181.13,2402.14,20.84,Moderate DTI,1,0.497727723,49.77,Medium Risk
C03227,36,36-50,122335,High Income,670,Good,0,2,113400,9.14,59.31,Moderate Utilization,6,0,70,Moderate,89,7552.15,1640.31,16.09,Low DTI,0,0.380172134,38.02,Medium Risk
C03228,47,36-50,124397,High Income,715,Good,26,8,151300,4.48,37.69,Moderate Utilization,3,1,75,Moderate,32,9642.46,2215.3,21.37,Moderate DTI,1,0.255318248,25.53,Low Risk
