account_id,signup_date,industry,acquisition_channel,plan,seats,mrr,churn_date,churn_flag,usage_events,feature_uses,tickets,avg_resolution_hours,avg_satisfaction,health_score,revenue_at_risk
11168,2025-08-28,Professional Services,Organic,Starter,2,158,,False,10.0,45.0,1.0,15.9,3.5,55.0,0
11169,2026-08-22,Professional Services,Events,Starter,4,316,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11170,2026-07-05,Professional Services,Referral,Business,24,11976,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11171,2026-01-13,Retail,Organic,Pro,9,1791,,False,5.0,90.0,2.0,8.4,3.8,59.0,0
11172,2026-01-14,Financial Services,Organic,Business,11,5489,2026-04-12,True,0.0,0.0,0.0,0.0,0.0,40.0,5489
11173,2025-08-23,Retail,Referral,Pro,7,1393,,False,3.0,46.0,4.0,38.6,3.7,50.1,0
11174,2025-04-17,Professional Services,Partner,Business,14,6986,,False,9.0,239.0,3.0,43.56666666666666,4.1000000000000005,69.5,0
11175,2025-01-06,Financial Services,Partner,Pro,11,2189,2025-06-07,True,0.0,0.0,0.0,0.0,0.0,40.0,2189
11176,2025-07-23,Financial Services,Referral,Pro,12,2388,,False,10.0,257.0,3.0,21.133333333333333,3.8000000000000003,68.0,0
11177,2025-07-09,Technology,Organic,Pro,12,2388,,False,8.0,184.0,1.0,22.1,4.8,75.4,0
11178,2025-04-25,Manufacturing,Organic,Pro,6,1194,2025-07-06,True,0.0,0.0,1.0,53.1,3.7,51.5,1194
11179,2025-06-05,Manufacturing,Referral,Starter,1,79,,False,8.0,32.0,3.0,40.13333333333333,3.766666666666667,51.03333333333334,0
11180,2025-01-15,Financial Services,Partner,Pro,4,796,,False,11.0,84.0,2.0,37.6,3.6,57.4,0
11181,2025-12-31,Financial Services,Partner,Starter,5,395,2026-05-09,True,1.0,15.0,2.0,63.75,3.45,49.75,395
11182,2026-07-11,Healthcare,Referral,Business,16,7984,,False,3.0,97.0,0.0,0.0,0.0,49.7,0
11183,2026-02-19,Retail,Paid Search,Starter,2,158,,False,3.0,8.0,4.0,31.475,3.95,47.55,0
11184,2025-09-26,Retail,Referral,Starter,5,395,,False,9.0,100.0,3.0,22.900000000000002,3.9,58.5,0
11185,2025-09-10,Retail,Paid Search,Starter,5,395,,False,10.0,98.0,1.0,38.8,3.7,61.3,0
11186,2025-07-04,Technology,Paid Search,Business,18,8982,,False,8.0,276.0,4.0,25.375,3.8000000000000003,66.0,0
11187,2025-03-27,Manufacturing,Paid Search,Starter,3,237,,False,4.0,22.0,3.0,22.900000000000002,4.033333333333333,51.36666666666667,0
11188,2025-12-26,Professional Services,Paid Search,Pro,8,1592,,False,3.0,39.0,3.0,22.7,3.6333333333333333,51.06666666666666,0
11189,2025-12-06,Professional Services,Events,Business,19,9481,,False,4.0,147.0,3.0,36.53333333333333,3.466666666666667,61.03333333333334,0
11190,2025-01-05,Manufacturing,Referral,Starter,5,395,,False,8.0,67.0,6.0,43.48333333333334,3.65,47.95,0
11191,2025-09-07,Financial Services,Organic,Business,21,10479,,False,6.0,234.0,4.0,22.075000000000003,3.55,64.75,0
11192,2025-06-16,Financial Services,Organic,Starter,4,316,,False,4.0,28.0,2.0,83.6,3.65,52.05,0
11193,2025-04-13,Professional Services,Paid Search,Starter,5,395,,False,9.0,92.0,2.0,31.65,3.7,58.7,0
11194,2026-02-26,Professional Services,Paid Search,Pro,5,995,,False,2.0,29.0,1.0,60.8,4.4,57.9,0
11195,2025-11-12,Healthcare,Paid Search,Business,23,11477,,False,3.0,141.0,5.0,32.980000000000004,3.8600000000000003,58.4,0
11196,2026-01-16,Retail,Paid Search,Starter,3,237,,False,5.0,24.0,1.0,19.1,3.4,52.4,0
11197,2026-03-05,Technology,Organic,Pro,3,597,,False,5.0,27.0,0.0,0.0,0.0,42.7,0
11198,2026-08-13,Manufacturing,Paid Search,Starter,1,79,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
11199,2026-04-27,Retail,Paid Search,Pro,6,1194,,False,2.0,31.0,0.0,0.0,0.0,43.1,0
11200,2026-01-08,Healthcare,Referral,Pro,10,1990,,False,5.0,96.0,2.0,24.45,4.0,60.6,0
